Date,Ticker,Type,Price,Quantity,PnL_%,Capital,Reason
2021-07-06,TATAMOTORS.NS,BUY,313.22235107421875,9,0.0,32792.96426010132,Top faller below 20 SMA
2021-07-07,INDUSINDBK.NS,SELL,1009.064208984375,3,6.183638870598415,35820.15688705444,Profit target hit
2021-07-07,WIPRO.NS,BUY,257.1332702636719,11,0.0,32991.69091415405,Top faller below 20 SMA
2021-07-13,TCS.NS,BUY,2996.89599609375,1,0.0,29994.794918060303,Top faller below 20 SMA
2021-07-14,WIPRO.NS,SELL,271.4117431640625,11,5.552946487923973,32980.32409286499,Profit target hit
2021-07-15,HINDALCO.NS,SELL,390.2680969238281,15,6.266499354380767,38834.34554672241,Profit target hit
2021-07-20,INDUSINDBK.NS,BUY,947.8867797851562,3,0.0,35990.68520736694,Top faller below 20 SMA
2021-07-22,HDFCLIFE.NS,BUY,654.0433959960938,4,0.0,33374.51162338257,Top faller below 20 SMA
2021-07-23,ICICIBANK.NS,SELL,659.4972534179688,4,6.44171585747855,36012.50063705444,Profit target hit
2021-07-23,HINDUNILVR.NS,BUY,2210.215087890625,1,0.0,33802.28554916382,Top faller below 20 SMA
2021-07-26,SUNPHARMA.NS,SELL,673.845458984375,4,5.024253890363588,36497.66738510132,Profit target hit
2021-07-26,ADANIPORTS.NS,AVG,667.44921875,4,0.0,33827.87051010132,Averaging trigger hit
2021-07-27,DRREDDY.NS,BUY,943.0090942382812,3,0.0,30998.843227386475,Top faller below 20 SMA
2021-07-28,BHARTIARTL.NS,SELL,544.8137817382812,5,5.882345265806977,33722.91213607788,Profit target hit
2021-07-28,CIPLA.NS,BUY,858.8680419921875,3,0.0,31146.30801010132,Top faller below 20 SMA
2021-07-29,JSWSTEEL.NS,SELL,715.3776245117188,4,8.23795317714016,34007.81850814819,Profit target hit
2021-07-30,AXISBANK.NS,BUY,705.952392578125,4,0.0,31184.008937835693,Top faller below 20 SMA
2021-08-02,HEROMOTOCO.NS,AVG,2431.582763671875,1,0.0,28752.42617416382,Averaging trigger hit
2021-08-03,UPL.NS,BUY,759.7425537109375,3,0.0,26473.198513031006,Top faller below 20 SMA
2021-08-04,AXISBANK.NS,SELL,750.6656494140625,4,6.333749599267667,29475.861110687256,Profit target hit
2021-08-05,CIPLA.NS,SELL,912.4327392578125,3,6.2366620536233945,32213.159328460693,Profit target hit
2021-08-05,NTPC.NS,BUY,99.66242218017578,30,0.0,29223.28666305542,Top faller below 20 SMA
2021-08-06,ITC.NS,SELL,185.7202606201172,17,5.337749695857245,32380.531093597412,Profit target hit
2021-08-06,CIPLA.NS,BUY,879.5218505859375,3,0.0,29741.9655418396,Top faller below 20 SMA
2021-08-09,INDUSINDBK.NS,SELL,1007.0363159179688,3,6.240147810292181,32763.074489593506,Profit target hit
2021-08-09,GRASIM.NS,BUY,1482.6156005859375,2,0.0,29797.84328842163,Top faller below 20 SMA
2021-08-11,TCS.NS,SELL,3151.03759765625,1,5.143375070853747,32948.88088607788,Profit target hit
2021-08-12,POWERGRID.NS,SELL,113.62908172607422,28,9.380699056894214,36130.49517440796,Profit target hit
2021-08-17,HINDUNILVR.NS,SELL,2328.031494140625,1,5.330540312365756,38458.526668548584,Profit target hit
2021-08-20,JSWSTEEL.NS,BUY,654.3927001953125,4,0.0,35840.955867767334,Top faller below 20 SMA
2021-08-23,HINDALCO.NS,BUY,398.2538757324219,7,0.0,33053.17873764038,Top faller below 20 SMA
2021-08-24,HDFCBANK.NS,SELL,1486.585205078125,2,5.70855057374036,36026.34914779663,Profit target hit
2021-08-25,HINDALCO.NS,SELL,421.5999755859375,7,5.862114916165025,38977.54897689819,Profit target hit
2021-08-26,RELIANCE.NS,SELL,1018.9349365234375,3,5.98731851969233,42034.353786468506,Profit target hit
2021-08-27,HDFCLIFE.NS,SELL,695.5322875976562,4,6.343446299671879,44816.48293685913,Profit target hit
2021-08-27,SBIN.NS,BUY,384.088134765625,7,0.0,42127.865993499756,Top faller below 20 SMA
2021-08-31,INDUSINDBK.NS,BUY,963.0904541015625,3,0.0,39238.59463119507,Top faller below 20 SMA
2021-09-01,INFY.NS,BUY,1524.41455078125,1,0.0,37714.18008041382,Top faller below 20 SMA
2021-09-02,CIPLA.NS,SELL,927.0255737304688,3,5.401085045571554,40495.256801605225,Profit target hit
2021-09-02,POWERGRID.NS,BUY,106.7930908203125,28,0.0,37505.050258636475,Top faller below 20 SMA
2021-09-03,BPCL.NS,SELL,201.33587646484375,15,6.874048128502075,40525.08840560913,Profit target hit
2021-09-03,TATAMOTORS.NS,AVG,292.1200866699219,10,0.0,37603.88753890991,Averaging trigger hit
2021-09-06,EICHERMOT.NS,SELL,2764.607421875,2,6.442563707745405,43133.10238265991,Profit target hit
2021-09-07,SUNPHARMA.NS,BUY,739.4944458007812,4,0.0,40175.12459945679,Top faller below 20 SMA
2021-09-09,GRASIM.NS,SELL,1571.922119140625,2,6.023578769803386,43318.96883773804,Profit target hit
2021-09-13,COALINDIA.NS,SELL,111.89247131347656,29,8.228009563579585,46563.85050582886,Profit target hit
2021-09-13,SBILIFE.NS,BUY,1155.9810791015625,2,0.0,44251.88834762573,Top faller below 20 SMA
2021-09-14,ONGC.NS,SELL,97.1292953491211,33,6.959774387670667,47457.15509414673,Profit target hit
2021-09-14,HDFCBANK.NS,BUY,1476.7628173828125,2,0.0,44503.6294593811,Top faller below 20 SMA
2021-09-15,NTPC.NS,SELL,109.2192611694336,30,9.589210035433796,47780.20729446411,Profit target hit
2021-09-15,M&M.NS,AVG,728.4708862304688,4,0.0,44866.323749542236,Averaging trigger hit
2021-09-16,INDUSINDBK.NS,SELL,1097.54833984375,3,13.9610859156131,48158.968769073486,Profit target hit
2021-09-16,BPCL.NS,BUY,188.7860107421875,15,0.0,45327.178607940674,Top faller below 20 SMA
2021-09-17,KOTAKBANK.NS,SELL,2000.589111328125,1,14.600515172859534,47327.7677192688,Profit target hit
2021-09-17,TATASTEEL.NS,BUY,121.97895050048828,24,0.0,44400.27290725708,Top faller below 20 SMA
2021-09-20,SBIN.NS,SELL,407.3690490722656,7,6.061346914776971,47251.85625076294,Profit target hit
2021-09-20,UPL.NS,AVG,678.10302734375,4,0.0,44539.44414138794,Averaging trigger hit
2021-09-21,IOC.NS,SELL,61.19901657104492,51,5.243002924613051,47660.59398651123,Profit target hit
2021-09-23,TATAMOTORS.NS,SELL,317.76898193359375,19,5.181152666839422,53698.20464324951,Profit target hit
2021-09-23,TATACONSUM.NS,BUY,823.0465698242188,3,0.0,51229.064933776855,Top faller below 20 SMA
2021-09-24,INFY.NS,SELL,1602.645263671875,1,5.131852936626221,52831.71019744873,Profit target hit
2021-09-28,POWERGRID.NS,SELL,113.7482681274414,28,6.512759630519096,56016.66170501709,Profit target hit
2021-09-28,WIPRO.NS,BUY,309.052734375,9,0.0,53235.18709564209,Top faller below 20 SMA
2021-09-29,SUNPHARMA.NS,SELL,779.2593994140625,4,5.377316062221497,56352.22469329834,Profit target hit
2021-09-29,TECHM.NS,BUY,1285.496337890625,2,0.0,53781.23201751709,Top faller below 20 SMA
2021-10-01,M&M.NS,SELL,798.6553955078125,14,5.623512070663494,64962.407554626465,Profit target hit
2021-10-04,SBILIFE.NS,SELL,1221.1639404296875,2,5.638748116775893,67404.73543548584,Profit target hit
2021-10-04,EICHERMOT.NS,BUY,2668.401611328125,1,0.0,64736.333824157715,Top faller below 20 SMA
2021-10-05,NESTLEIND.NS,BUY,1853.6953125,1,0.0,62882.638511657715,Top faller below 20 SMA
2021-10-06,CIPLA.NS,BUY,886.4605712890625,3,0.0,60223.25679779053,Top faller below 20 SMA
2021-10-08,HINDUNILVR.NS,BUY,2474.48291015625,1,0.0,57748.77388763428,Top faller below 20 SMA
2021-10-11,HDFCBANK.NS,SELL,1558.060791015625,2,5.505147656472861,60864.89546966553,Profit target hit
2021-10-12,EICHERMOT.NS,SELL,2827.481689453125,1,5.9616242716111305,63692.37715911865,Profit target hit
2021-10-13,ADANIPORTS.NS,SELL,741.9360961914062,12,5.435994595730772,72595.61031341553,Profit target hit
2021-10-13,HDFCLIFE.NS,BUY,692.3712768554688,4,0.0,69826.12520599365,Top faller below 20 SMA
2021-10-14,WIPRO.NS,SELL,342.2242431640625,9,10.733284355547129,72906.14339447021,Profit target hit
2021-10-14,HCLTECH.NS,BUY,1066.746826171875,2,0.0,70772.64974212646,Top faller below 20 SMA
2021-10-18,TECHM.NS,SELL,1363.15966796875,2,6.04150535392135,73498.96907806396,Profit target hit
2021-10-19,EICHERMOT.NS,BUY,2627.392578125,1,0.0,70871.57649993896,Top faller below 20 SMA
2021-10-21,ASIANPAINT.NS,BUY,2892.1591796875,1,0.0,67979.41732025146,Top faller below 20 SMA
2021-10-25,COALINDIA.NS,BUY,126.00566864013672,23,0.0,65081.28694152832,Top faller below 20 SMA
2021-10-26,HEROMOTOCO.NS,AVG,2360.1787109375,1,0.0,62721.10823059082,Averaging trigger hit
2021-10-28,ADANIPORTS.NS,BUY,672.6300659179688,4,0.0,60030.587966918945,Top faller below 20 SMA
2021-10-29,NTPC.NS,BUY,116.65003967285156,25,0.0,57114.336975097656,Top faller below 20 SMA
2021-11-01,HEROMOTOCO.NS,AVG,2342.873779296875,1,0.0,54771.46319580078,Averaging trigger hit
2021-11-02,ITC.NS,BUY,195.55889892578125,15,0.0,51838.07971191406,Top faller below 20 SMA
2021-11-03,ASIANPAINT.NS,SELL,3058.24560546875,1,5.742644697695918,54896.32531738281,Profit target hit
2021-11-03,RELIANCE.NS,BUY,1134.581298828125,2,0.0,52627.16271972656,Top faller below 20 SMA
2021-11-04,AXISBANK.NS,BUY,749.8192749023438,4,0.0,49627.88562011719,Top faller below 20 SMA
2021-11-08,ADANIPORTS.NS,SELL,714.0280151367188,4,6.154638532586607,52483.99768066406,Profit target hit
2021-11-08,INDUSINDBK.NS,BUY,1029.81005859375,2,0.0,50424.37756347656,Top faller below 20 SMA
2021-11-09,HINDALCO.NS,BUY,454.7837219238281,6,0.0,47695.675231933594,Top faller below 20 SMA
2021-11-10,HDFCBANK.NS,BUY,1483.1522216796875,2,0.0,44729.37078857422,Top faller below 20 SMA
2021-11-12,POWERGRID.NS,BUY,112.54244995117188,26,0.0,41803.26708984375,Top faller below 20 SMA
2021-11-15,UPL.NS,SELL,753.4959106445312,7,5.666106069491725,47077.73846435547,Profit target hit
2021-11-15,TATASTEEL.NS,AVG,109.61735534667969,27,0.0,44118.06986999512,Averaging trigger hit
2021-11-16,COALINDIA.NS,AVG,115.11317443847656,26,0.0,41125.12733459473,Averaging trigger hit
2021-11-17,ITC.NS,SELL,207.60794067382812,15,6.161336463967176,44239.24644470215,Profit target hit
2021-11-18,POWERGRID.NS,SELL,119.0352783203125,26,5.769226075989664,47334.16368103027,Profit target hit
2021-11-18,HCLTECH.NS,AVG,962.9072875976562,3,0.0,44445.441818237305,Averaging trigger hit
2021-11-26,CIPLA.NS,SELL,938.1372680664062,3,5.829553896818801,47259.85362243652,Profit target hit
2021-11-26,TATASTEEL.NS,AVG,97.89825439453125,30,0.0,44322.905990600586,Averaging trigger hit
2021-11-30,BAJAJ-AUTO.NS,BUY,2931.574462890625,1,0.0,41391.33152770996,Top faller below 20 SMA
2021-12-01,IOC.NS,BUY,64.9651870727539,46,0.0,38402.93292236328,Top faller below 20 SMA
2021-12-02,HEROMOTOCO.NS,AVG,2161.086181640625,1,0.0,36241.846740722656,Averaging trigger hit
2021-12-03,M&M.NS,BUY,807.4344482421875,3,0.0,33819.543395996094,Top faller below 20 SMA
2021-12-06,HEROMOTOCO.NS,AVG,2115.027587890625,1,0.0,31704.51580810547,Averaging trigger hit
2021-12-08,KOTAKBANK.NS,BUY,1913.4097900390625,1,0.0,29791.106018066406,Top faller below 20 SMA
2021-12-14,BHARTIARTL.NS,BUY,675.9420166015625,4,0.0,27087.337951660156,Top faller below 20 SMA
2021-12-15,BAJFINANCE.NS,BUY,672.7293090820312,4,0.0,24396.42071533203,Top faller below 20 SMA
2021-12-16,BAJAJFINSV.NS,BUY,1666.98974609375,1,0.0,22729.43096923828,Top faller below 20 SMA
